"","YEAR","COMMON_NAME","SPECIES_NAME","SPECIES_CODE","total_value"
"35306",2014,"Abyssal smooth-head","Rinoctes nasutus","RIN",0
"35307",2014,"Abyssal spiderfish","Bathypterois longipes","BPG",0
"35308",2014,"Aesop shrimp","Pandalus montagui","AES",0
"35309",2014,"African ray","Raja mauritaniensis","JRF",0
"35310",2014,"African solenette","Vanstraelenia chirophthalma","VNC",0
"35311",2014,"African striped grunt","Parapristipoma octolineatum","GRA",1
"35312",2014,"Alewife","Alosa pseudoharengus","ALE",1
"35313",2014,"Alfonsino","Beryx decadactylus","BXD",22
"35314",2014,"Alfonsinos, etc. NEI","Berycidae","BRX",21
"35315",2014,"Allis and twaite shads","Alosa alosa, A. fallax","SHD",40
"35316",2014,"Allis shad","Alosa alosa","ASD",78
"35317",2014,"Alloteuthis squids NEI","Alloteuthis spp","OUW",59
"35318",2014,"Amberjacks NEI","Seriola spp","AMX",0
"35319",2014,"Amer. plaice(=Long rough dab)","Hippoglossoides platessoides","PLA",0
"35320",2014,"American angler","Lophius americanus","ANG",0
"35321",2014,"American lobster","Homarus americanus","LBA",0
"35322",2014,"American slipper-limpet","Crepidula fornicata","KDF",0
"35323",2014,"Angelsharks, sand devils NEI","Squatinidae","ASK",0
"35324",2014,"Angolan dentex","Dentex angolensis","DEA",0
"35325",2014,"Angular roughshark","Oxynotus centrina","OXY",2
"35326",2014,"Annular seabream","Diplodus annularis","ANN",69
"35327",2014,"Anomalous lanternfish","Lampadena anomala","JBA",0
"35328",2014,"Anomuran decapods NEI","Anomura","NUQ",5
"35329",2014,"Antarctic starry skate","Amblyraja georgiana","SRR",0
"35330",2014,"Aquatic invertebrates NEI","Invertebrata","INV",0
"35331",2014,"Aquatic mammals NEI","Mammalia","MAM",0
"35332",2014,"Arched razor shell","Ensis magnus","EQK",0
"35333",2014,"Arched swimming crab","Polybius navigator","LQA",0
"35334",2014,"Arctic skate","Amblyraja hyperborea","RJG",0
"35335",2014,"Argentine","Argentina sphyraena","ARY",16
"35336",2014,"Argentine hake","Merluccius hubbsi","HKP",0
"35337",2014,"Argentine shortfin squid","Illex argentinus","SQA",0
"35338",2014,"Argentines","Argentina spp","ARG",0
"35339",2014,"Aristeid shrimps NEI","Aristeidae","ARI",62
"35340",2014,"Arrow shrimp","Plesionika heterocarpus","LKO",0
"35341",2014,"Arrowhead dogfish","Deania profundorum","SDU",0
"35342",2014,"Ascidiaceans NEI","Ascidiacea","SSX",0
"35343",2014,"Atlantic bluefin tuna","Thunnus thynnus","BFT",138
"35344",2014,"Atlantic bonito","Sarda sarda","BON",1339
"35345",2014,"Atlantic ditch shrimp","Palaemon varians","PVR",0
"35346",2014,"Atlantic fanfish","Pterycombus brama","BPB",0
"35347",2014,"Atlantic gobies NEI","Gobius spp","GOB",0
"35348",2014,"Atlantic goliath grouper","Epinephelus itajara","EET",0
"35349",2014,"Atlantic halibut","Hippoglossus hippoglossus","HAL",0
"35350",2014,"Atlantic lizardfish","Synodus saurus","SDR",0
"35351",2014,"Atlantic pomfret","Brama brama","POA",901
"35352",2014,"Atlantic redfishes NEI","Sebastes spp","RED",41
"35353",2014,"Atlantic sailfish","Istiophorus albicans","SAI",0
"35354",2014,"Atlantic saury","Scomberesox saurus","SAU",966
"35355",2014,"Atlantic silverside","Menidia menidia","SSA",0
"35356",2014,"Atlantic soft pout","Melanostigma atlanticum","MTC",0
"35357",2014,"Atlantic thornyhead","Trachyscorpia cristulata","TJX",0
"35358",2014,"Atlantic tomcod","Microgadus tomcod","TOM",0
"35359",2014,"Atlantic white marlin","Kajikia albida","WHM",17
"35360",2014,"Axillary seabream","Pagellus acarne","SBA",1551
"35361",2014,"Babberlocks","Alaria esculenta","AJC",0
"35362",2014,"Bahamas sawshark","Pristiophorus schroederi","PPH",0
"35363",2014,"Baird's slickhead","Alepocephalus bairdii","ALC",15
"35364",2014,"Ballan wrasse","Labrus bergylta","USB",358
"35365",2014,"Banded carpet shell","Polititapes rhomboides","VNR",510
"35366",2014,"Banded seabream","Diplodus fasciatus","DIJ",0
"35367",2014,"Barbeled houndshark","Leptocharias smithii","CLL",0
"35368",2014,"Barfin goby","Coryphopterus alloides","OFL",0
"35369",2014,"Barnacle","Pollicipes pollicipes","PCB",447
"35370",2014,"Barracudas NEI","Sphyraena spp","BAR",2
"35371",2014,"Bastard grunt","Pomadasys incisus","BGR",0
"35372",2014,"Bastard sole","Microchirus azevia","MIA",84
"35373",2014,"Bathyraja rays NEI","Bathyraja spp","BHY",0
"35374",2014,"Batoid fishes NEI","Batoidea or Batoidimorpha (Hypotremata)","BAI",0
"35375",2014,"Bayer's moray","Enchelycore bayeri","AMK",0
"35376",2014,"Bean solen","Pharus legumen","FRL",93
"35377",2014,"Bearded brotula","Brotula barbata","BRD",0
"35378",2014,"Bearded roguefish","Tetraroge barbata","TEO",0
"35379",2014,"Benguela hake","Merluccius polli","HKB",0
"35380",2014,"Bermuda sea chub","Kyphosus sectatrix","KYS",0
"35381",2014,"Bifid clingfish","Tomicodon bidens","GTB",0
"35382",2014,"Big-lip damsel","Cheiloprion labiatus","LNT",0
"35383",2014,"Big-scale pomfret","Taractichthys longipinnis","TAL",0
"35384",2014,"Big-scale sand smelt","Atherina boyeri","ATB",0
"35385",2014,"Bigelow's ray","Rajella bigelowi","JRW",0
"35386",2014,"Bigeye grunt","Brachydeuterus auritus","GRB",0
"35387",2014,"Bigeye rockling","Gaidropsarus macrophthalmus","GGR",0
"35388",2014,"Bigeye scad","Selar crumenophthalmus","BIS",0
"35389",2014,"Bigeye thresher","Alopias superciliosus","BTH",0
"35390",2014,"Bigeye tuna","Thunnus obesus","BET",750
"35391",2014,"Birdbeak dogfish","Deania calceus","DCA",0
"35392",2014,"Black cardinal fish","Epigonus telescopus","EPI",1
"35393",2014,"Black dogfish","Centroscyllium fabricii","CFB",0
"35394",2014,"Black gemfish","Nesiarchus nasutus","NEN",0
"35395",2014,"Black goby","Gobius niger","GBN",0
"35396",2014,"Black legskate","Indobatis ori","RAH",0
"35397",2014,"Black marlin","Istiompax indica","BLM",0
"35398",2014,"Black scorpionfish","Scorpaena porcus","BBS",13
"35399",2014,"Black seabream","Spondyliosoma cantharus","BRB",1578
"35400",2014,"Black wing flyingfish","Hirundichthys rondeletii","HDR",0
"35401",2014,"Black-striped pipefish","Syngnathus abaster","SHQ",0
"35402",2014,"Blackbelly rosefish","Helicolenus dactylopterus","BRF",796
"35403",2014,"Blackfin tuna","Thunnus atlanticus","BLF",0
"35404",2014,"Blackspot skate","Dipturus campbelli","JRM",0
"35405",2014,"Blacktail comber","Serranus atricauda","WSA",2
"35406",2014,"Blacktip shark","Carcharhinus limbatus","CCL",0
"35407",2014,"Bladder wrack","Fucus vesiculosus","FUV",0
"35408",2014,"Blotched picarel","Spicara maena","BPI",1
"35409",2014,"Blue and red shrimp","Aristeus antennatus","ARA",53
"35410",2014,"Blue antimora","Antimora rostrata","ANT",0
"35411",2014,"Blue butterfish","Stromateus fiatola","BLB",31
"35412",2014,"Blue crab","Callinectes sapidus","CRB",0
"35413",2014,"Blue marlin","Makaira nigricans","BUM",40
"35414",2014,"Blue runner","Caranx crysos","RUB",0
"35415",2014,"Blue shark","Prionace glauca","BSH",2744
"35416",2014,"Blue-leg swimcrab","Polybius depurator","IOD",7
"35417",2014,"Blueback shad","Alosa aestivalis","BBH",0
"35418",2014,"Bluefish","Pomatomus saltatrix","BLU",41
"35419",2014,"Bluespotted seabream","Pagrus caeruleostictus","BSC",6
"35420",2014,"Blunt laurenzia","Laurencia obtusa","LVB",0
"35421",2014,"Bluntnose sixgill shark","Hexanchus griseus","SBL",0
"35422",2014,"Boa dragonfish","Stomias boa","SBB",0
"35423",2014,"Boarfishes NEI","Caproidae","BOR",119
"35424",2014,"Boe drum","Pteroscion peli","DRS",3
"35425",2014,"Boeseman croaker","Boesemania microlepis","BOM",0
"35426",2014,"Bogue","Boops boops","BOG",11793
"35427",2014,"Bonefishes NEI","Albulidae","ALU",0
"35428",2014,"Bonga shad","Ethmalosa fimbriata","BOA",0
"35429",2014,"Bonitos NEI","Sarda spp","BZX",1
"35430",2014,"Bowfin","Amia calva","AAC",0
"35431",2014,"Boxlip mullet","Oedalechilus labeo","ODL",0
"35432",2014,"Bramble shark","Echinorhinus brucus","SHB",0
"35433",2014,"Brazilian menhaden","Brevoortia aurea","MHS",0
"35434",2014,"Bristlemouths","Gonostomatidae","BRI",0
"35435",2014,"Brittle pen shell","Atrina fragilis","TQF",2
"35436",2014,"Broadfin sawtail catshark","Galeus nipponensis","GAN",0
"35437",2014,"Broadnosed pipefish","Syngnathus typhle","STQ",0
"35438",2014,"Broadtail shortfin squid","Illex coindetii","SQM",85
"35439",2014,"Brook stickleback","Culaea inconstans","CUZ",0
"35440",2014,"Brown comber","Serranus hepatus","SRJ",0
"35441",2014,"Brown meagre","Sciaena umbra","CBM",11
"35442",2014,"Brown ray","Raja miraletus","JAI",0
"35443",2014,"Brown seaweeds","Phaeophyceae","SWB",0
"35444",2014,"Brown wrasse","Labrus merula","WRM",0
"35445",2014,"Bullet tuna","Auxis rochei","BLT",411
"35446",2014,"Butterfishes, pomfrets NEI","Stromateidae","BUX",1
"35447",2014,"Cabinza grunt","Isacia conceptionis","GRP",0
"35448",2014,"California scorpionfish","Scorpaena guttata","SGZ",0
"35449",2014,"Canary drum(=Baardman)","Umbrina canariensis","UCA",52
"35450",2014,"Canary tonguesole","Cynoglossus canariensis","YOI",0
"35451",2014,"Cape razor clam","Solen capensis","RAC",0
"35452",2014,"Caramote prawn","Penaeus kerathurus","TGS",0
"35453",2014,"Carangids NEI","Carangidae","CGX",87
"35454",2014,"Carcharhinus sharks NEI","Carcharhinus spp","CWZ",0
"35455",2014,"Cardinal fish","Apogon imberbis","OGT",0
"35456",2014,"Cardinalfishes, etc. NEI","Apogonidae","APO",0
"35457",2014,"Carpet shells NEI","Ruditapes spp","TPS",161
"35458",2014,"Carragheen (Irish) moss","Chondrus crispus","IMS",0
"35459",2014,"Cartilaginous fishes NEI","Chondrichthyes","CAR",825
"35460",2014,"Cassava croaker","Pseudotolithus senegalensis","PSS",0
"35461",2014,"Catsharks, etc. NEI","Scyliorhinidae","SYX",420
"35462",2014,"Catsharks, nursehounds NEI","Scyliorhinus spp","SCL",348
"35463",2014,"Cephalopods NEI","Cephalopoda","CEP",6
"35464",2014,"Chaceon geryons NEI","Chaceon spp","GER",0
"35465",2014,"Chamber venus","Venus casina","KFA",5
"35466",2014,"Chilean jagged lobster","Projasus bahamondei","PJH",0
"35467",2014,"Chimaeras, etc. NEI","Chimaeriformes","HOL",0
"35468",2014,"Chinese cup-and-saucer","Calyptraea chinensis","KPJ",0
"35469",2014,"Clams, etc. NEI","Bivalvia","CLX",2
"35470",2014,"Club scallop","Pseudamussium clavatum","UDV",0
"35471",2014,"Clupeoids NEI","Clupeiformes (=Clupeoidei)","CLU",113
"35472",2014,"Cock grunter","Pomadasys multimaculatus","PKT",0
"35473",2014,"Cockles NEI","Cardiidae","COZ",0
"35474",2014,"Comber","Serranus cabrilla","CBR",38
"35475",2014,"Combers NEI","Serranus spp","BAS",29
"35476",2014,"Combtooth blennies","Blenniidae","BLE",0
"35477",2014,"Common European bittersweet","Glycymeris glycymeris","GKL",24
"35478",2014,"Common bobtail squid","Sepietta oweniana","ITW",0
"35479",2014,"Common carp","Cyprinus carpio","FCP",0
"35480",2014,"Common cuttlefish","Sepia officinalis","CTC",5998
"35481",2014,"Common dentex","Dentex dentex","DEC",49
"35482",2014,"Common dolphinfish","Coryphaena hippurus","DOL",0
"35483",2014,"Common eagle ray","Myliobatis aquila","MYL",21
"35484",2014,"Common mora","Mora moro","RIB",19
"35485",2014,"Common octopus","Octopus vulgaris","OCC",14501
"35486",2014,"Common pandora","Pagellus erythrinus","PAC",346
"35487",2014,"Common periwinkle","Littorina littorea","PEE",2
"35488",2014,"Common prawn","Palaemon serratus","CPR",383
"35489",2014,"Common shrimp","Crangon crangon","CSH",156
"35490",2014,"Common spider crab","Maja brachydactyla","JDV",0
"35491",2014,"Common spiny lobster","Palinurus elephas","SLO",18
"35492",2014,"Common squids NEI","Loligo spp","SQC",255
"35493",2014,"Common stingray","Dasyatis pastinaca","JDP",7
"35494",2014,"Common torpedo","Torpedo torpedo","TTV",0
"35495",2014,"Common two-banded seabream","Diplodus vulgaris","CTB",454
"35496",2014,"Conger eels, etc. NEI","Congridae","COX",1
"35497",2014,"Copper shark","Carcharhinus brachyurus","BRO",0
"35498",2014,"Corkwing wrasse","Symphodus melops","YFM",0
"35499",2014,"Corneous wedge clam","Donacilla cornea","DJC",0
"35500",2014,"Corrugated venus","Venerupis corrugata","VUC",0
"35501",2014,"Crangon shrimps NEI","Crangon spp","CNZ",0
"35502",2014,"Craylets, squat lobsters NEI","Galatheidae","LOQ",5
"35503",2014,"Crest-tail catsharks NEI","Galeus spp","GAU",54
"35504",2014,"Crevalle jack","Caranx hippos","CVJ",51
"35505",2014,"Crimson pasiphaeid","Pasiphaea tarda","FAC",0
"35506",2014,"Croakers, drums NEI","Sciaenidae","CDX",33
"35507",2014,"Crocodile shark","Pseudocarcharias kamoharai","PSK",0
"35508",2014,"Crystal shrimp","Penaeus brevirostris","CSP",0
"35509",2014,"Cuckoo wrasse","Labrus mixtus","USI",5
"35510",2014,"Cunene horse mackerel","Trachurus trecae","HMZ",0
"35511",2014,"Cupped oysters NEI","Crassostrea spp","OYC",67
"35512",2014,"Curled picarel","Centracanthus cirrus","EHI",0
"35513",2014,"Cusk-eels, brotulas NEI","Ophidiidae","OPH",0
"35514",2014,"Cuttlefish, bobtail squids NEI","Sepiidae, Sepiolidae","CTL",108
"35515",2014,"Cuttlefishes NEI","Sepia spp","IAX",1
"35516",2014,"Daggertooth","Anotopterus pharao","ANP",0
"35517",2014,"Damselfish","Chromis chromis","CMK",0
"35518",2014,"Darwin's slimehead","Gephyroberyx darwinii","GXW",0
"35519",2014,"Dealfishes","Trachipterus spp","TRP",0
"35520",2014,"Deep-sea crabs, geryons NEI","Geryonidae","GEY",0
"35521",2014,"Deep-sea red crab","Chaceon affinis","KEF",3
"35522",2014,"Deep-water catsharks","Apristurus spp","API",0
"35523",2014,"Deep-water ray","Rajella bathyphila","JRH",0
"35524",2014,"Deep-water rose shrimp","Parapenaeus longirostris","DPS",1324
"35525",2014,"Deep-water stingray","Plesiobatis daviesi","RPD",0
"35526",2014,"Deeplet sea anemone","Bolocera tuediae","DTI",0
"35527",2014,"Delta prawn","Palaemon longirostris","PIQ",8
"35528",2014,"Demersal percomorphs NEI","Perciformes","DPX",25
"35529",2014,"Dentex NEI","Dentex spp","DEX",22
"35530",2014,"Devil fish","Mobula mobular","RMM",0
"35531",2014,"Dogfish sharks NEI","Squalidae","DGX",9
"35532",2014,"Dogfish sharks, etc. NEI","Squaliformes","SHX",0
"35533",2014,"Dogfishes NEI","Squalus spp","DGZ",0
"35534",2014,"Dogfishes and hounds NEI","Squalidae, Scyliorhinidae","DGH",1
"35535",2014,"Dogtooth grouper","Epinephelus caninus","EFJ",0
"35536",2014,"Dogtooth tuna","Gymnosarda unicolor","DOT",0
"35537",2014,"Donax clams","Donax spp","DON",245
"35538",2014,"Dories NEI","Zeidae","ZEX",0
"35539",2014,"Drab sole","Achirus achirus","HIK",0
"35540",2014,"Dragonet","Callionymus lyra","LYY",0
"35541",2014,"Drums NEI","Umbrina spp","UBS",0
"35542",2014,"Dulse","Palmaria palmata","RHP",0
"35543",2014,"Dusky grouper","Epinephelus marginatus","GPD",9
"35544",2014,"Dwarf bobtail squid","Sepiola rondeletii","CTR",0
"35545",2014,"Eagle rays NEI","Myliobatidae","EAG",8
"35546",2014,"Edible crab","Cancer pagurus","CRE",2043
"35547",2014,"Eelpouts NEI","Zoarcidae","LVD",0
"35548",2014,"Electric ray","Tetronarce nobiliana","TTO",0
"35549",2014,"Electric rays NEI","Torpedinidae","TOD",0
"35550",2014,"Elegant bobtail squid","Sepietta neglecta","ITG",0
"35551",2014,"Elegant cuttlefish","Sepia elegans","EJE",1
"35552",2014,"Elongate frostfish","Benthodesmus elongatus","BDL",0
"35553",2014,"Emerald wrasse","Symphodus trutta","JCN",1
"35554",2014,"Escolar","Lepidocybium flavobrunneum","LEC",13
"35555",2014,"European barracuda","Sphyraena sphyraena","YRS",0
"35556",2014,"European common squid","Alloteuthis subulata","OUL",30
"35557",2014,"European conger","Conger conger","COE",5526
"35558",2014,"European edible sea urchin","Echinus esculentus","URS",0
"35559",2014,"European flat oyster","Ostrea edulis","OYF",105
"35560",2014,"European flounder","Platichthys flesus","FLE",81
"35561",2014,"European flying squid","Todarodes sagittatus","SQE",401
"35562",2014,"European lobster","Homarus gammarus","LBE",120
"35563",2014,"European prickly cockle","Acanthocardia echinata","AKJ",0
"35564",2014,"European razor clam","Solen marginatus","RAE",104
"35565",2014,"European smelt","Osmerus eperlanus","SME",49
"35566",2014,"European squid","Loligo vulgaris","SQR",325
"35567",2014,"Exasperating jujubine","Jujubinus exasperatus","JUX",0
"35568",2014,"False abalone","Concholepas concholepas","SNE",0
"35569",2014,"False scad","Caranx rhonchus","HMY",83
"35570",2014,"Finfishes NEI","Actinopterygii","FIN",926
"35571",2014,"Fivebeard rockling","Ciliata mustela","LCM",0
"35572",2014,"Flat and cupped oysters NEI","Ostreidae","OST",0
"35573",2014,"Flat oysters NEI","Ostrea spp","OYX",0
"35574",2014,"Flatfishes NEI","Pleuronectiformes","FLX",41
"35575",2014,"Flathead grey mullet","Mugil cephalus","MUF",249
"35576",2014,"Flying gurnard","Dactylopterus volitans","DYL",0
"35577",2014,"Flying squids NEI","Ommastrephes spp","OMM",0
"35578",2014,"Flyingfishes NEI","Exocoetidae","FLY",0
"35579",2014,"Forkbeard","Phycis phycis","FOR",366
"35580",2014,"Forkbeards NEI","Phycis spp","FOX",27
"35581",2014,"Foureyed sole","Microchirus ocellatus","MRK",0
"35582",2014,"Freshwater bream","Abramis brama","FBM",0
"35583",2014,"Freshwater fishes NEI","Osteichthyes","FRF",0
"35584",2014,"Frigate and bullet tunas","Auxis thazard, A. rochei","FRZ",75
"35585",2014,"Frigate tuna","Auxis thazard","FRI",64
"35586",2014,"Gadiformes NEI","Gadiformes","GAD",219
"35587",2014,"Gag","Mycteroperca microlepis","MKM",0
"35588",2014,"Galapagos shark","Carcharhinus galapagensis","CCG",0
"35589",2014,"Garfish","Belone belone","GAR",219
"35590",2014,"Gastropods NEI","Gastropoda","GAS",8
"35591",2014,"Gelidium seaweeds","Gelidium spp","GEL",1636
"35592",2014,"Gemellar’s lanternfish","Lobianchia gemellarii","JHD",0
"35593",2014,"Geryons NEI","Geryon spp","GYX",0
"35594",2014,"Giant gelidium","Gelidium corneum","GEQ",0
"35595",2014,"Giant red shrimp","Aristaeomorpha foliacea","ARS",1
"35596",2014,"Gilthead seabream","Sparus aurata","SBG",1101
"35597",2014,"Glasseye","Heteropriacanthus cruentatus","HTU",0
"35598",2014,"Goatfishes, red mullets NEI","Mullidae","MUM",3
"35599",2014,"Gobies NEI","Gobiidae","GPA",0
"35600",2014,"Golden carpet shell","Polititapes aureus","VNA",8
"35601",2014,"Golden grey mullet","Chelon auratus","MGA",34
"35602",2014,"Golden shrimp","Plesionika martia","LKT",0
"35603",2014,"Goldfish","Carassius auratus","CGO",0
"35604",2014,"Goldlined seabream","Rhabdosargus sarba","RSS",0
"35605",2014,"Great Atlantic scallop","Pecten maximus","SCE",471
"35606",2014,"Great Mediterranean scallop","Pecten jacobaeus","SJA",0
"35607",2014,"Great lanternshark","Etmopterus princeps","ETR",0
"35608",2014,"Greater amberjack","Seriola dumerili","AMB",6
"35609",2014,"Greater weever","Trachinus draco","WEG",274
"35610",2014,"Green crab","Carcinus maenas","CRG",716
"35611",2014,"Green seaweeds","Chlorophyceae","SWG",14
"35612",2014,"Greenland cod","Gadus ogac","GRC",0
"35613",2014,"Greenland shark","Somniosus microcephalus","GSK",0
"35614",2014,"Grenadiers NEI","Macrourus spp","GRV",0
"35615",2014,"Grenadiers, rattails NEI","Macrouridae","RTX",0
"35616",2014,"Grey triggerfish","Balistes capriscus","TRG",99
"35617",2014,"Grey wrasse","Symphodus cinereus","YFC",1
"35618",2014,"Grooved carpet shell","Ruditapes decussatus","CTG",676
"35619",2014,"Ground croaker","Bairdiella ronchus","BIH",0
"35620",2014,"Groundfishes NEI","Actinopterygii","GRO",5788
"35621",2014,"Groupers NEI","Epinephelus spp","GPX",0
"35622",2014,"Groupers, seabasses NEI","Serranidae","BSX",10
"35623",2014,"Grunts, sweetlips NEI","Haemulidae (=Pomadasyidae)","GRX",68
"35624",2014,"Guinean pike conger","Cynoponticus ferox","GPC",0
"35625",2014,"Guitarfishes NEI","Rhinobatos spp","GUZ",0
"35626",2014,"Gulf grouper","Mycteroperca jordani","MKJ",0
"35627",2014,"Gulf herring","Herklotsichthys lossei","HKL",0
"35628",2014,"Gulf menhaden","Brevoortia patronus","MHG",0
"35629",2014,"Gulper shark","Centrophorus granulosus","GUP",0
"35630",2014,"Gurnards NEI","Trigla spp","GUY",35
"35631",2014,"Gurnards, searobins NEI","Triglidae","GUX",838
"35632",2014,"Hagfish","Myxine glutinosa","MYG",0
"35633",2014,"Hairtails NEI","Trichiurus spp","TCW",0
"35634",2014,"Hairtails, scabbardfishes NEI","Trichiuridae","CUT",0
"35635",2014,"Hakes NEI","Merluccius spp","HKX",3
"35636",2014,"Halfspined flathead","Ratabulus prionotus","SRQ",0
"35637",2014,"Hammerhead sharks NEI","Sphyrna spp","SPN",0
"35638",2014,"Hapuka","Polyprion spp","HAU",0
