"","YEAR","COMMON_NAME","SPECIES_CODE","total_value"
"37871",2017,"Grunts, sweetlips NEI","GRX",64
"37872",2017,"Guinean pike conger","GPC",1
"37873",2017,"Guitarfishes NEI","GUZ",0
"37874",2017,"Gulf grouper","MKJ",0
"37875",2017,"Gulf herring","HKL",0
"37876",2017,"Gulf menhaden","MHG",0
"37877",2017,"Gulper shark","GUP",0
"37878",2017,"Gurnards NEI","GUY",54
"37879",2017,"Gurnards, searobins NEI","GUX",512
"37880",2017,"Hagfish","MYG",0
"37881",2017,"Hairtails NEI","TCW",2
"37882",2017,"Hairtails, scabbardfishes NEI","CUT",0
"37883",2017,"Hakes NEI","HKX",0
"37884",2017,"Halfspined flathead","SRQ",34
"37885",2017,"Hammerhead sharks NEI","SPN",0
"37886",2017,"Hapuka","HAU",0
"37887",2017,"Hapuku wreckfish","WHA",0
"37888",2017,"Hatchetfish","QRB",0
"37889",2017,"Henslow’s swimming crab","QPH",150
"37890",2017,"Herrings, sardines NEI","CLP",0
"37891",2017,"Homarus lobsters NEI","LBS",0
"37892",2017,"Homole crab","OAT",0
"37893",2017,"Horned and musky octopuses","OCM",428
"37894",2017,"Horned octopus","EOI",481
"37895",2017,"Houndsharks, smoothhounds NEI","TRK",1
"37896",2017,"Iberian nase","HOY",0
"37897",2017,"Iceland scallop","ISC",0
"37898",2017,"Imperial blackfish","HDV",0
"37899",2017,"Imperial scaldfish","RLI",0
"37900",2017,"Indian triggerfish","MLJ",0
"37901",2017,"Indian white prawn","PNI",0
"37902",2017,"Indo-Pacific gurnards","GUI",4
"37903",2017,"Inshore squids NEI","SQZ",1341
"37904",2017,"Island grouper","MKF",0
"37905",2017,"Island mackerel","RAF",0
"37906",2017,"Jack and horse mackerels NEI","JAX",22380
"37907",2017,"Jacks, crevalles NEI","TRE",24
"37908",2017,"Japanese carpet shell","CLJ",118
"37909",2017,"Japanese flying squid","SQJ",0
"37910",2017,"Jellynose","AGA",0
"37911",2017,"John dory","JOD",1045
"37912",2017,"Kelp snailfish","LIS",0
"37913",2017,"Kelps NEI","LAZ",71
"37914",2017,"King crabs","KCS",0
"37915",2017,"King crabs NEI","KCZ",2
"37916",2017,"King crabs, stone crabs NEI","KCX",0
"37917",2017,"Kissing gourami","FGO",0
"37918",2017,"Knifetooth dogfish","SYR",0
"37919",2017,"Knobbed triton","KRJ",20
"37920",2017,"Knobby swimcrab","MQL",0
"37921",2017,"Koaro","GGB",0
"37922",2017,"Kuruma prawn","KUP",0
"37923",2017,"Lake chub","UEP",0
"37924",2017,"Lake(=Common) whitefish","WHL",0
"37925",2017,"Lampreys NEI","LAS",0
"37926",2017,"Lanternfishes NEI","LXX",0
"37927",2017,"Lanternsharks NEI","SHL",0
"37928",2017,"Large-eye dentex","DEL",2
"37929",2017,"Large-scaled gurnard","LDV",191
"37930",2017,"Largehead hairtail","LHT",35
"37931",2017,"Latchet(=Sharpbeak gurnard)","BEG",0
"37932",2017,"Law croaker","CKL",0
"37933",2017,"Leaping mullet","LZS",59
"37934",2017,"Leerfish","LEE",2
"37935",2017,"Lefteye flounders NEI","LEF",91
"37936",2017,"Leopard skate","JFV",0
"37937",2017,"Lesser flying squid","TDQ",211
"37938",2017,"Lesser slipper lobster","SCY",1
"37939",2017,"Lesser weever","TOZ",0
"37940",2017,"Lightfoot crab","GSQ",0
"37941",2017,"Lilliput longarm octopus","OQD",0
"37942",2017,"Limandas NEI","YEX",0
"37943",2017,"Limpet","QTV",12
"37944",2017,"Limpets NEI","LPZ",0
"37945",2017,"Lings NEI","LNZ",3
"37946",2017,"Little skate","RJD",0
"37947",2017,"Little sleeper shark","SOR",0
"37948",2017,"Little tunny(=Atl.black skipj)","LTA",56
"37949",2017,"Lobsters NEI","LOX",1
"37950",2017,"Long snouted lancetfish","ALX",0
"37951",2017,"Long-snouted seahorse","HPI",0
"37952",2017,"Longbill spearfish","SPF",0
"37953",2017,"Longfin gurnard","GUM",14
"37954",2017,"Longfin mako","LMA",0
"37955",2017,"Longfin squid","SQL",0
"37956",2017,"Longnose spurdog","QUB",145
"37957",2017,"Longnose velvet dogfish","CYP",0
"37958",2017,"Longnosed skate","RJO",51
"37959",2017,"Longspine snipefish","SNS",0
"37960",2017,"Longtail croaker","LNL",0
"37961",2017,"Lookdown","LNM",0
"37962",2017,"Lumpfish(=Lumpsucker)","LUM",0
"37963",2017,"Lusitanian toadfish","BHD",28
"37964",2017,"Luvar","LVM",0
"37965",2017,"Mackerel sharks","LMZ",0
"37966",2017,"Mackerel sharks,porbeagles NEI","MSK",0
"37967",2017,"Mackerels NEI","MAX",59
"37968",2017,"Mactra surf clams NEI","MAT",0
"37969",2017,"Madeira lantern fish","MCD",0
"37970",2017,"Madeiran smooth-head","ROZ",0
"37971",2017,"Maja spider crabs NEI","JCX",0
"37972",2017,"Mako sharks","MAK",0
"37973",2017,"Marbled electric ray","TTR",26
"37974",2017,"Marine crabs NEI","CRA",6
"37975",2017,"Marine crustaceans NEI","CRU",5
"37976",2017,"Marine fishes NEI","MZZ",342
"37977",2017,"Marine molluscs NEI","MOL",8
"37978",2017,"Marine worms","WOR",0
"37979",2017,"Marlin sucker","REZ",0
"37980",2017,"Marlins,sailfishes,etc. NEI","BIL",0
"37981",2017,"Mature dosinia","DSX",271
"37982",2017,"Meagre","MGR",1569
"37983",2017,"Meagres NEI","RXY",3
"37984",2017,"Mediterranean flyingfish","ECE",0
"37985",2017,"Mediterranean horse mackerel","HMM",288
"37986",2017,"Mediterranean moray","MMH",57
"37987",2017,"Mediterranean mussel","MSM",85
"37988",2017,"Mediterranean sand smelt","AHH",0
"37989",2017,"Mediterranean scaldfish","MSF",2
"37990",2017,"Mediterranean slimehead","HPR",3
"37991",2017,"Mediterranean slipper lobster","YLL",0
"37992",2017,"Mediterranean spearfish","MSP",0
"37993",2017,"Mediterranean starry ray","JRS",12
"37994",2017,"Megalops shrimp","NIS",0
"37995",2017,"Midsize squid","OUM",2
"37996",2017,"Midway deep-sea coral","CDE",0
"37997",2017,"Mirror lanternfish","LDS",0
"37998",2017,"Monaco shrimp","YMS",0
"37999",2017,"Monrovia doctorfish","MDO",0
"38000",2017,"Montagus seasnail","LIM",0
"38001",2017,"Moras NEI","MOR",0
"38002",2017,"Morays eels, etc. NEI","MUI",13
"38003",2017,"Morocco dentex","DEM",0
"38004",2017,"Mottled grouper","MKU",0
"38005",2017,"Mouse catshark","GAM",0
"38006",2017,"Mullets NEI","MUL",94
"38007",2017,"Murex","MUE",19
"38008",2017,"Musky octopus","EDT",0
"38009",2017,"Musselcracker seabream","SDE",0
"38010",2017,"Mytilus mussels NEI","MYV",743
"38011",2017,"Nassau grouper","GPN",0
"38012",2017,"Natantian decapods NEI","DCP",0
"38013",2017,"Navaga(=Wachna cod)","COW",0
"38014",2017,"Needlefishes NEI","NED",0
"38015",2017,"Needlefishes, etc. NEI","BEN",0
"38016",2017,"Neon flying squid","OFJ",26
"38017",2017,"Nilsson's pipefish","SFR",0
"38018",2017,"North Atlantic rockweed","ASN",0
"38019",2017,"North European kelp","LAH",0
"38020",2017,"Northern cods NEI","CDZ",0
"38021",2017,"Northern pike","FPI",0
"38022",2017,"Northern quahog(=Hard clam)","CLH",0
"38023",2017,"Northern shortfin squid","SQI",948
"38024",2017,"Northern wolffish","CAB",0
"38025",2017,"Norwegian egg cockle","LVC",6
"38026",2017,"Norwegian skate","JAD",0
"38027",2017,"Ocean sunfish","MOX",0
"38028",2017,"Oceanic puffer","LGH",0
"38029",2017,"Oceanic whitetip shark","OCS",0
"38030",2017,"Octopuses NEI","OCZ",25
"38031",2017,"Octopuses, etc. NEI","OCT",345
"38032",2017,"Offshore rockfish","POI",5
"38033",2017,"Oilfish","OIL",32
"38034",2017,"Olive green cockle","KTG",8
"38035",2017,"Ommastrephidae squids NEI","OMZ",15
"38036",2017,"Opah","LAG",0
"38037",2017,"Orangeback flying squid","OFE",0
"38038",2017,"Orangefin tetra","BNA",0
"38039",2017,"Ornate wrasse","TMP",0
"38040",2017,"Pacific anchoveta","VEP",0
"38041",2017,"Pacific chub mackerel","MAS",0
"38042",2017,"Pacific lobsterette","NFO",0
"38043",2017,"Painted comber","SRK",2
"38044",2017,"Painted sweetlips","DGP",0
"38045",2017,"Palaemon shrimps NEI","QPX",0
"38046",2017,"Palaemonid shrimps NEI","PAL",0
"38047",2017,"Palinurid spiny lobsters NEI","CRW",0
"38048",2017,"Pandalid shrimps NEI","PDZ",7
"38049",2017,"Pandalus shrimps NEI","PAN",0
"38050",2017,"Pandoras NEI","PAX",16
"38051",2017,"Pargo breams NEI","SBP",32
"38052",2017,"Paromola","OLV",0
"38053",2017,"Parrot shrimp","IRS",0
"38054",2017,"Parrotfish","PRR",0
"38055",2017,"Patagonian toothfish","TOP",0
"38056",2017,"Pelagic basslet","HWB",0
"38057",2017,"Pelagic fishes NEI","PEL",3
"38058",2017,"Pelagic percomorphs NEI","PPX",0
"38059",2017,"Pelagic stingray","PLS",0
"38060",2017,"Penaeid shrimps NEI","PEZ",1
"38061",2017,"Penaeus shrimps NEI","PEN",176
"38062",2017,"Peppery furrow","OBN",0
"38063",2017,"Percoids NEI","PRC",26
"38064",2017,"Philippine catfish","CBT",0
"38065",2017,"Picarel","SPC",0
"38066",2017,"Picarels NEI","PIC",22
"38067",2017,"Pike-perch","FPP",0
"38068",2017,"Pilotfish","NAU",0
"38069",2017,"Pineconefish","MMJ",0
"38070",2017,"Pink cusk-eel","CUS",0
"38071",2017,"Pink cuttlefish","IAR",28
"38072",2017,"Pink dentex","DEP",36
"38073",2017,"Pink geryon","HNQ",0
"38074",2017,"Pink spiny lobster","PSL",1
"38075",2017,"Piper gurnard","GUN",16
"38076",2017,"Plain bonito","BOP",0
"38077",2017,"Plesionika shrimps NEI","XKX",0
"38078",2017,"Pod razor shell","EQE",553
"38079",2017,"Polar cod","POC",0
"38080",2017,"Pompano","POP",0
"38081",2017,"Pompanos NEI","POX",34
"38082",2017,"Poor cod","POD",16
"38083",2017,"Porgies, seabreams NEI","SBX",29
"38084",2017,"Portuguese sole","YNU",3
"38085",2017,"Portunus swimcrabs NEI","CRS",173
"38086",2017,"Pudgy cuskeel","OSG",0
"38087",2017,"Puffers NEI","PUX",0
"38088",2017,"Purple dye murex","BOY",107
"38089",2017,"Queen crab","CRQ",0
"38090",2017,"Queen scallop","QSC",332
"38091",2017,"Rabbit fish","CMO",0
"38092",2017,"Rainbow trout","TRR",0
"38093",2017,"Rainbow wrasse","COU",7
"38094",2017,"Raja rays NEI","SKA",308
"38095",2017,"Ratfishes NEI","HYD",0
"38096",2017,"Rays, stingrays, mantas NEI","SRX",47
"38097",2017,"Razor clams, knife clams NEI","SOI",0
"38098",2017,"Red bandfish","CBC",47
"38099",2017,"Red crab","CRR",0
"38100",2017,"Red grouper","GPR",0
"38101",2017,"Red hake","HKR",0
"38102",2017,"Red mullet","MUT",65
"38103",2017,"Red pandora","PAR",1
"38104",2017,"Red porgy","RPG",234
"38105",2017,"Red scorpionfish","RSE",83
"38106",2017,"Red seaweeds","SWR",98
"38107",2017,"Red snapping shrimp","FEL",0
"38108",2017,"Red swamp crawfish","RCW",0
"38109",2017,"Red-mouthed goby","GCR",0
"38110",2017,"Redbanded seabream","REA",3
"38111",2017,"Redspotted shrimp","PNB",0
"38112",2017,"Remo flounder","ONW",0
"38113",2017,"Requiem sharks NEI","RSK",100
"38114",2017,"Reticulate moray","MMR",0
"38115",2017,"Rhinoceros leatherjacket","EDI",0
"38116",2017,"Ribboned nori","OFN",5
"38117",2017,"Righteye flounders NEI","PLZ",1
"38118",2017,"Ring-backed pipefish","STK",0
"38119",2017,"River eels NEI","ELX",0
"38120",2017,"Roaches NEI","FRX",0
"38121",2017,"Rock cook","ENX",41
"38122",2017,"Rocklings NEI","ROL",7
"38123",2017,"Rockpool prawn","PNQ",0
"38124",2017,"Roudi escolar","PRP",0
"38125",2017,"Rough limpet","LQY",0
"38126",2017,"Rough pomfret","TAS",0
"38127",2017,"Rough ray","JAR",0
"38128",2017,"Roughtail stingray","RDC",0
"38129",2017,"Round ray","RJY",0
"38130",2017,"Round sardinella","SAA",0
"38131",2017,"Royal cucumber","JCR",97
"38132",2017,"Royal spiny lobster","LOY",0
"38133",2017,"Rubberlip grunt","GBR",137
"38134",2017,"Rudderfish","CEO",0
"38135",2017,"Ruffs, barrelfishes NEI","CEN",0
"38136",2017,"Rugose bonnet","KDH",0
"38137",2017,"Saburon helmet","FMS",0
"38138",2017,"Saddled seabream","SBS",147
"38139",2017,"Sailfin flyingfish","PXB",0
"38140",2017,"Sailray","RJK",0
"38141",2017,"Salema","SLM",772
"38142",2017,"Salmonoids NEI","SLX",0
"38143",2017,"Salps","SPX",0
"38144",2017,"Sand crab","OVP",0
"38145",2017,"Sand gaper","CLS",0
"38146",2017,"Sand smelt","ATP",24
"38147",2017,"Sand sole","SOS",281
"38148",2017,"Sand steenbras","SSB",85
"38149",2017,"Sand tiger shark","CCT",0
"38150",2017,"Sand violet","SSG",0
"38151",2017,"Sandbar shark","CCP",0
"38152",2017,"Sardinellas NEI","SIX",354
"38153",2017,"Sardinia coral","COL",0
"38154",2017,"Sargo breams NEI","SRG",45
"38155",2017,"Sauries NEI","SAX",0
"38156",2017,"Scads NEI","SDX",0
"38157",2017,"Scale-rayed wrasse","AKL",0
"38158",2017,"Scalloped bonnethead","SSN",0
"38159",2017,"Scalloped hammerhead","SPL",0
"38160",2017,"Scallops NEI","SCX",0
"38161",2017,"Scarlet lobsterette","NFT",0
"38162",2017,"Scarlet shrimp","SSH",79
"38163",2017,"Scomber mackerels NEI","MAZ",7
"38164",2017,"Scorpionfishes, gurnards NEI","XSX",0
"38165",2017,"Scorpionfishes, redfishes NEI","SCO",21
"38166",2017,"Scorpionfishes, rockfishes NEI","SCS",53
"38167",2017,"Scotsman seabream","SCM",0
"38168",2017,"Sculpins","SCU",0
"38169",2017,"Scup","SCP",0
"38170",2017,"Sea cactus","HMW",0
"38171",2017,"Sea catfishes NEI","CAX",0
"38172",2017,"Sea chubs NEI","KYX",0
"38173",2017,"Sea cucumbers NEI","CUX",67
"38174",2017,"Sea lamprey","LAU",48
"38175",2017,"Sea lettuces NEI","UYH",0
"38176",2017,"Sea mussels NEI","MSX",0
"38177",2017,"Sea thong","HLZ",65
"38178",2017,"Sea urchins, etc. NEI","URX",18
"38179",2017,"Seabasses NEI","BSE",1
"38180",2017,"Seaweeds NEI","SWX",2428
"38181",2017,"Seerfishes NEI","KGX",7
"38182",2017,"Senegal seabream","DHQ",0
"38183",2017,"Senegalese hake","HKM",0
"38184",2017,"Senegalese sole","OAL",44
"38185",2017,"Shads NEI","SHZ",0
"38186",2017,"Shallow-water Cape hake","HKK",0
"38187",2017,"Shamefaced crab","KPG",0
"38188",2017,"Shark sucker","REO",0
"38189",2017,"Sharks, rays, skates, etc. NEI","SKX",0
"38190",2017,"Sharktooth moray","AGD",0
"38191",2017,"Sharpnose sevengill shark","HXT",0
"38192",2017,"Sharpsnout seabream","SHR",25
"38193",2017,"Sheepshead","SPH",0
"38194",2017,"Shi drum","COB",16
"38195",2017,"Shore rockling","GGD",4
"38196",2017,"Shortfin mako","SMA",128
"38197",2017,"Shortfin squids NEI","ILL",154
"38198",2017,"Shorthead redhorse","MOM",0
"38199",2017,"Silky shark","FAL",0
"38200",2017,"Silver hake","HKS",0
"38201",2017,"Silver pomfret","SIP",0
"38202",2017,"Silver scabbardfish","SFS",146
"38203",2017,"Silversides(=Sand smelts) NEI","SIL",112
"38204",2017,"Silvery John dory","JOS",37
"38205",2017,"Silvery pout","GDG",0
"38206",2017,"Skipjack tuna","SKJ",109
"38207",2017,"Slender river prawn","HDK",0
"38208",2017,"Slender rockfish","EZS",0
"38209",2017,"Slender scalyhead","TRD",0
"38210",2017,"Slimeheads NEI","TRC",0
"38211",2017,"Slipper lobsters NEI","LOS",0
"38212",2017,"Small red scorpionfish","SNQ",21
"38213",2017,"Small sandeel","ABZ",0
"38214",2017,"Smalltoothed argentine","GLI",0
"38215",2017,"Smooth callista","KLK",442
"38216",2017,"Smooth hammerhead","SPZ",0
"38217",2017,"Smooth lanternshark","ETP",0
"38218",2017,"Smooth sandeel","ZGS",0
"38219",2017,"Smooth skate","RJS",0
"38220",2017,"Smooth-hound","SMD",83
"38221",2017,"Smoothback angelshark","SUT",0
"38222",2017,"Snaggletooth","BRT",0
"38223",2017,"Snake blenny","OOA",0
"38224",2017,"Snake mackerels, escolars NEI","GEP",1
"38225",2017,"Snakelocks anemone","NOW",52
"38226",2017,"Snappers NEI","SNA",0
"38227",2017,"Snoek","SNK",0
"38228",2017,"Sockeye(=Red) salmon","SOC",0
"38229",2017,"Soft skate","RJP",0
"38230",2017,"Softhead grenadier","MLL",0
"38231",2017,"Solen razor clams NEI","RAZ",3
"38232",2017,"Solenette","GSM",0
"38233",2017,"Soles NEI","SOX",28
"38234",2017,"Solid surf clam","ULO",1618
"38235",2017,"Sompat grunt","BUR",3
"38236",2017,"South American silver croaker","LGQ",0
"38237",2017,"Southern blue whiting","POS",0
"38238",2017,"Southern hake","HKN",0
"38239",2017,"Southern pink shrimp","SOP",0
"38240",2017,"Southern spiny lobster","SLS",0
"38241",2017,"Spanish hogfish","BDR",0
"38242",2017,"Spanish ling","SLI",0
"38243",2017,"Speckled shrimp","MPN",0
"38244",2017,"Spined pygmy shark","QUL",0
"38245",2017,"Spinous spider crab","SCR",1658
"38246",2017,"Spiny butterfly ray","RGL",11
"38247",2017,"Spiny gurnard","LEP",0
"38248",2017,"Spiny lobsters NEI","VLO",1
"38249",2017,"Spiny slipper shell","KDU",0
"38250",2017,"Spiny turbot","PSB",0
"38251",2017,"Splendid alfonsino","BYS",15
"38252",2017,"Sponges","SPO",0
"38253",2017,"Spottail mantis squillid","MTS",532
"38254",2017,"Spottail spiny turbot","SOT",0
"38255",2017,"Spotted flounder","CIL",117
"38256",2017,"Spotted seabass","SPU",169
"38257",2017,"Spotted wolffish","CAS",0
"38258",2017,"Squeteague(=Gray weakfish)","STG",26
"38259",2017,"Squillids NEI","SQY",14
"38260",2017,"Stargazer","UUC",1
"38261",2017,"Stargazers","URA",4
"38262",2017,"Starry smooth-hound","SDS",22
"38263",2017,"Steenbrasses NEI","STW",0
"38264",2017,"Sticklebacks","SKB",0
"38265",2017,"Stingrays NEI","STI",0
"38266",2017,"Stingrays, butterfly rays NEI","STT",0
"38267",2017,"Stone king crab","KCT",0
"38268",2017,"Stony sea urchin","URM",738
"38269",2017,"Stout beardfish","PXV",0
"38270",2017,"Stout bobtail squid","ROA",0
"38271",2017,"Straightnose rabbitfish","RCT",0
"38272",2017,"Streaked gurnard","CTZ",16
"38273",2017,"Striped bass","STB",0
"38274",2017,"Striped bass, hybrid","SBH",0
"38275",2017,"Striped marlin","MLS",6
"38276",2017,"Striped red shrimp","ARV",0
"38277",2017,"Striped seasnail","LIL",0
"38278",2017,"Striped soldier shrimp","LKW",0
"38279",2017,"Striped venus","SVE",1011
"38280",2017,"Sturgeon","APU",0
"38281",2017,"Sturgeons NEI","STU",0
"38282",2017,"Sunfish","MOP",0
"38283",2017,"Surf clams NEI","SSD",0
"38284",2017,"Surmullets(=Red mullets) NEI","MUX",224
"38285",2017,"Swallowtail seaperch","AHN",1
"38286",2017,"Swimming crabs, etc. NEI","SWM",24
"38287",2017,"Sword razor shell","EQI",190
"38288",2017,"Swordfish","SWO",826
"38289",2017,"Symphodus wrasses NEI","YFX",1
"38290",2017,"Tadpole codling","SAO",0
"38291",2017,"Tadpole fish","RCR",0
"38292",2017,"Tangle","LQD",1694
"38293",2017,"Tapertail","LRE",0
"38294",2017,"Tellins NEI","TWL",0
"38295",2017,"Tench","FTE",0
"38296",2017,"Thickback sole","MKG",120
"38297",2017,"Thickback soles NEI","THS",175
"38298",2017,"Thickened nassa","III",0
"38299",2017,"Thicklip grey mullet","MLR",215
"38300",2017,"Thinlip grey mullet","MGC",223
"38301",2017,"Thor's scaldfish","RNH",2
"38302",2017,"Threadfins, tasselfishes NEI","THF",0
"38303",2017,"Threadtail anthias","TSI",0
"38304",2017,"Three-bearded rockling","GGU",0
"38305",2017,"Thresher","ALV",44
"38306",2017,"Tiger shark","TIG",0
"38307",2017,"Toadfishes NEI","TDF",0
"38308",2017,"Tonguefishes","TOX",0
"38309",2017,"Tonguesole NEI","YOX",0
"38310",2017,"Toothed rock crab","KCB",0
"38311",2017,"Topknot","ZGP",0
"38312",2017,"Torpedo rays","TOE",54
"38313",2017,"Transparent goby","FIM",0
"38314",2017,"Triggerfishes, durgons NEI","TRI",10
"38315",2017,"Trisopterus NEI","XOD",1
"38316",2017,"Trouts NEI","TRO",0
"38317",2017,"True lobsters,lobsterettes NEI","NEX",0
"38318",2017,"True tunas NEI","TUS",0
"38319",2017,"Truncate donax","DXL",15
"38320",2017,"Tub gurnard","GUU",298
"38321",2017,"Tuberculate abalone","HLT",4
"38322",2017,"Tuna-like fishes NEI","TUX",0
"38323",2017,"Tunas NEI","TUN",0
"38324",2017,"Turbots NEI","SCF",2
"38325",2017,"Twaite shad","TSD",184
"38326",2017,"Two-row rock shell","HQM",0
"38327",2017,"Two-spotted clingfish","GDB",0
"38328",2017,"Two-spotted goby","GBF",0
"38329",2017,"Twospot largescale flounder","ITO",0
"38330",2017,"Undulate venus","PAU",0
"38331",2017,"Unicorn leatherjacket filefish","ALM",0
"38332",2017,"Vadigo","VAD",1
"38333",2017,"Variegated scallop","VSC",78
"38334",2017,"Various sharks NEI","SKH",3
"38335",2017,"Various squids NEI","SQU",18
"38336",2017,"Veined squid","SQF",0
"38337",2017,"Velvet belly","ETX",0
"38338",2017,"Velvet helcion","HNY",0
"38339",2017,"Velvet swimcrab","LIO",210
"38340",2017,"Venus clams NEI","CLV",2812
"38341",2017,"Wahoo","WAH",0
"38342",2017,"Wakame","UDP",151
"38343",2017,"Warty crab","EIK",0
"38344",2017,"Warty venus","VEV",91
"38345",2017,"Webbed flying squid","OFC",0
"38346",2017,"Wedge sole","CET",945
"38347",2017,"Weeverfishes NEI","TRA",65
"38348",2017,"Weevers NEI","WEX",44
"38349",2017,"Wels(=Som) catfish","SOM",0
"38350",2017,"West African croakers NEI","CKW",12
"38351",2017,"West African goatfish","GOA",1
"38352",2017,"West African ilisha","ILI",0
"38353",2017,"West African pygmy herring","SRL",0
"38354",2017,"Western softhead grenadier","MLO",0
"38355",2017,"Whalehead dreamer","LHA",0
"38356",2017,"Whelk","WHE",35
"38357",2017,"Whiskered sole","MHH",0
"38358",2017,"White glass shrimp","FAV",1
"38359",2017,"White grouper","GPW",0
"38360",2017,"White hake","HKW",5
"38361",2017,"White perch","PEW",0
"38362",2017,"White sardinella","SDB",0
"38363",2017,"White seabream","SWA",1392
"38364",2017,"White trevally","TRZ",0
"38365",2017,"Whitemouth croaker","CKM",0
"38366",2017,"Whitenose shark","CNX",0
"38367",2017,"Whitetip reef shark","TRB",0
"38368",2017,"Wide-eyed flounder","OUB",0
"38369",2017,"Winter flounder","FLW",0
"38370",2017,"Wolffishes(=Catfishes) NEI","CAT",0
"38371",2017,"Wrasses, hogfishes, etc. NEI","WRA",43
"38372",2017,"Wreckfish","WRF",106
"38373",2017,"Yellowfin tuna","YFT",1
"38374",2017,"Yellowmouth barracuda","BVV",0
"38375",2017,"Yellowtail amberjack","YTC",0
"38376",2017,"Yellowtail flounder","YEL",0
"38377",2017,"Zebra danio","DAI",0
"38378",2017,"Zebra seabream","SBZ",38
"38379",2017,"Zebra turkeyfish","DDZ",0
"38380",2017,"anglerfish","MNZ",37
"38381",2017,NA,NA,855
"38382",2017,NA,"MGS",106
"38383",2017,NA,"SOO",43
"38384",2017,NA,"RJV",0
"38385",2017,NA,"TVY",0
